,nhpd_property_id,parcel_number,HUD Property ID,HUD Subsidy ID,NHPD Property ID,NHPD Subsidy ID,Subsidy Status,Subsidy Name,Subsidy Subname,Start Date,End Date,Assisted Units,Property Name,Street Address,City,State,Zip Code,Longitude,Latitude,Owner Name,Owner Type,Manager Name,Manager Type,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,Target Population,Earliest Construction Date,Latest Construction Date,Rent to FMR Ratio,Known Total Units,Renewal Type Name,Inactive Status Description,Construction Type,Unpaid Principal Balance,Renewal Name,Renewal ID,SOA Code
1763,1162325,886856400,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1764,1162325,886856400,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1765,1162325,886856402,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1766,1162325,886856402,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1767,1162325,886856402,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1768,1162325,881807540,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1769,1162325,881807540,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1770,1162325,881807540,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1771,1162325,886856206,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1772,1162325,886856206,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1773,1162325,886856206,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1774,1162325,886856208,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1775,1162325,886856208,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1776,1162325,886856208,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1777,1162325,886856210,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1778,1162325,886856210,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1779,1162325,886856210,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1780,1162325,886856212,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1781,1162325,886856212,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1782,1162325,886856212,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1783,1162325,886856214,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1784,1162325,886856214,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1785,1162325,886856214,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1786,1162325,886856216,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1787,1162325,886856216,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1788,1162325,886856216,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1789,1162325,886856218,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1790,1162325,886856218,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1791,1162325,886856218,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1792,1162325,886856220,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1793,1162325,886856220,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1794,1162325,886856220,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1795,1162325,886856222,800018643,PA26L000007,1162325,6133bec3-0197-ef11-80dd-005056aa66bf,Active,Section 8,LMSA,12/23/2016,2036-12-22,42,MAPLE MOUNT VERNON APARTMENTS,1702 MT VERNON ST,PHILADELPHIA,PA,19130,-75.16589,39.964915,MMV Associates Limited Partnership,PROFIT MOTIVATED,INGERMAN MANAGEMENT COMPANY,Profit Motivated,15,27,0,Family,1/1/1969,1/1/1969,138.58,43,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,31,
1796,1162325,886856222,800018643,3444023,1162325,fc8b54b7-54df-ef11-80e0-005056aa66bf,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,09/01/1971,2011-08-01,43,MAPLE MT VERNON DEV I,1702 MOUNT VERNON ST,PHILADELPHIA,PA,19130,,,,,,,,,,,,,,43,,Terminated Mortgage,,,,,VAR
1797,1162325,886856222,800018643,PAA20172018,1162325,7944bbc8-dffa-eb11-83c6-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2017,2052-01-01,42,MAPLE MOUNT VERNON,1710 MOUNT VERNON ST,PHILADELPHIA,PA,19130,-75.166015,39.964931,,,,,15,27,0,Family,,,,42,,,Acquisition and Rehab,,,,
1798,1016566,886665000,800018418,PA26M000092,1016566,95296eac-d068-e711-806a-005056ba3ab9,Active,Section 8,LMSA,12/06/2013,2033-12-05,300,SAMUEL TABAS APARTMENTS,2101 STRAHLE ST,PHILADELPHIA,PA,19152,-75.048965,40.0656,Samuel Tabas Apartments LP,PROFIT MOTIVATED,FEDERATION HOUSING INC,Non-Profit,300,0,0,Elderly,1/1/1994,1/1/1994,88.45,323,2: Request Renewal Without Restructuring at or Below Comparable Rents,,,,Amend Rents,35,
1799,1016566,886665000,800018418,3444132,1016566,99296eac-d068-e711-806a-005056ba3ab9,Inactive,HUD Insured,236(J)(1)/ LOWER INCOME FAMILIES,04/01/1975,2015-03-01,323,FEDERATION APARTMENTS,2101 STRAHLE ST,PHILADELPHIA,PA,19152,,,,,,,,,,,,,,323,,Terminated Mortgage,,,,,VAR
1800,1016566,886665000,800018418,PAA20142018,1016566,023945f2-3f90-e811-b0ec-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2014,2044-01-01,322,SAMUEL TABAS APARTMENTS,2101 STRAHLE ST,PHILADELPHIA,PA,19152,-75.048965,40.065601,SAMUEL TABAS APTS LP,,,,322,1,0,Elderly or disabled,,,,323,,,Acquisition and Rehab,,,,
1801,1085028,886613400,800018435,PA26H084117,1085028,71eb6200-3dc8-e911-a021-005056ba3ab9,Active,Section 8,HFDA/8 SR,10/01/2023,2043-09-30,124,AWBURY VIEW,6320 CHEW AVE,PHILADELPHIA,PA,19138,-75.174985,40.051521,Awbury View Community Partners LP,PROFIT MOTIVATED,LANDEX MANAGEMENT LLC,Profit Motivated,38,60,26,Family,1/1/1982,1/1/1982,115.32,125,1b: Discretionary Authority Eligibility Mark-Up-To-Market,,,,Amend Rents,24,
1802,1085028,886613400,800018435,PAA2005015,1085028,ff7a6906-ceff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/2005,2035-01-01,125,AWBURY VIEW APARTMENTS,6300 CHEW AVE,PHILADELPHIA,PA,19138,-75.174812,40.051414,CABOUCHON PROPERTIES LLC,For Profit,,,39,60,26,Family,,,,125,,Non-programmatic,Acquisition and Rehab,316329,,,
1803,1083170,881446515,800018562,,1083170,908e4059-cdff-e611-8115-74d435edc0c2,Inactive,Section 202,202/8 DIRECT LOAN/ELDERLY-HANDICAPPED,01/31/1986,2021-12-01,87,Kearsley Home,2100 N 49th St,Philadelphia,PA,19131,-75.220844,39.993151,Kearsley Equities LP,,First NJ Asset Management,,,,,,,,,87,,Missing from Subsequent Updates,,2481800,,,ZPF
1804,1083170,881446515,800018562,PA26T794002,1083170,948e4059-cdff-e611-8115-74d435edc0c2,Active,Section 8,202/8 SR,06/01/2013,2033-05-31,87,KEARSLEY HOME,2100 N 49TH ST,PHILADELPHIA,PA,19131,-75.220868,39.993041,Kearsley Equities LP,PROFIT MOTIVATED,FIRST NJ ASSET MANAGEMENT,Profit Motivated,87,,,Elderly,1/1/1984,1/1/1984,104.61,87,1a: Mark-Up-To-Market Eligibility,,,,Amend Rents,27,
1805,1083170,881446515,800018562,PAA1995085,1083170,988e4059-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1995,2025-01-01,60,KEARSLEY CARE HOUSING,2100 N 49TH ST,PHILADELPHIA,PA,19131,-75.220871,39.993042,CHESTER COUNTY HOSPITAL                                                                             ,For Profit,,,,,,,,,,60,,Missing from Subsequent Updates,,550443,,,
1806,1083170,881446515,800018562,PAA1995090,1083170,9c8e4059-cdff-e611-8115-74d435edc0c2,Inconclusive,LIHTC,9% Tax Credit,01/01/1995,2025-01-01,60,KEARSLEY CARE HOUSING,2100 N 49TH ST,PHILADELPHIA,PA,19131,-75.22087,39.993041,KEARSLEY RETIREMENT COMMUNITY,Non-Profit,,,60,,,Elderly or disabled,,,,60,,End Date Passed,New Construction,550443,,,
1807,1107340,886802100,800211729,PA26S991009,1107340,5552f94f-d868-e711-806a-005056ba3ab9,Active,Section 8,PRAC/202,06/01/2023,2044-05-31,65,PENSDALE APARTMENTS,4200 MITCHELL ST,PHILADELPHIA,PA,19128,-75.212799,40.028095,"Pensdale Housing, Inc.",NON PROFIT,HUMANGOOD PENNSYLVANIA,Non-Profit,65,0,0,Elderly,1/1/2002,1/1/2002,72.38,65,,,,,,0,
1808,1107340,886802100,800211729,4175207063,1107340,5952f94f-d868-e711-806a-005056ba3ab9,Inactive,HOME,HOME,08/31/2004,2014-08-31,19,FRIENDS REHABILITATION PROGRAM,4200 MITCHELL ST,PHILADELPHIA,PA,19128,-75.212799,40.028095,FRIENDS REHABILITAION INC,,,,,,,,,,,19,,End Date Passed,Rehabilitation Only,,,,
1809,1107340,886802100,800211729,4175209110,1107340,5d52f94f-d868-e711-806a-005056ba3ab9,Active,HOME,HOME,04/28/2010,2030-04-28,38,PENNSDALE II MITCHELL STREET II,4200 MITCHELL ST,PHILADELPHIA,PA,19128,-75.212799,40.028095,PENNSDALE HOUSING II LP,,,,,,,,,,,38,,,New Construction Only,,,,
1810,1107340,886802100,800211729,PAA2009085,1107340,6152f94f-d868-e711-806a-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2009,2039-01-01,38,PENSDALE II,4200 MITCHELL ST,PHILADELPHIA,PA,19128,-75.212799,40.028095,INTERCOMMUNITY ACTION INC,,,,35,3,0,Elderly or disabled,,,,38,,,New Construction,,,,
1811,1107340,886802100,800211729,4175206518,1107340,b013b895-544b-e911-af29-005056ba3ab9,Inactive,HOME,HOME,06/30/2005,2020-06-30,20,,4200 MITCHELL ST,PHILADELPHIA,PA,19128,-75.212799,40.028095,FRIENDS REHAB,,,,,,,,,,,20,,End Date Passed,Acquisition Only,,,,
1812,1084323,883000008,800079931,PAPF0049401,1084323,dc9f268e-da68-e711-806a-005056ba3ab9,Active,Section 8,Pension Fund,01/01/2013,2027-12-31,37,VILLAS DEL CARIBE APARTMENTS,167 W ALLEGHENEY AVE,PHILADELPHIA,PA,19140,-75.132129,39.999076,Villas CARIBE LLC,PROFIT MOTIVATED,HACE MANAGEMENT COMPANY,Non-Profit,0,14,23,Family,1/1/1996,1/1/1996,76.36,81,4: Request Renewal for Projects Exempt from OAHP,,,,Amend Rents,13,
1813,1084323,883000008,800079931,PAA1997230,1084323,3943bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1997,2027-01-01,81,VILLAS DEL CARIBE,180A W WESTMORELAND ST,PHILADELPHIA,PA,19140,-75.131706,40.000457,HACE MGMT COMPANY,Non-Profit,,,,21,60,Family,,,,81,,,New Construction,1089612,,,
1814,1083204,881145100,800018251,PAA20162006,1083204,c4179209-e2dc-ea11-8ab3-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2016,2051-01-01,60,BRESLYN HOUSE APARTMENTS,4624 WALNUT ST,PHILADELPHIA,PA,19139,-75.214614,39.955421,WINN MANAGED PROPERTIES LLC,,,,0,48,12,Family,,,,60,,,Acquisition and Rehab,,,,
1815,1083204,881145100,800018251,3435213,1083204,d1c3e81a-3fc8-e911-a021-005056ba3ab9,Inconclusive,HUD Insured,221(D)(4) MKT RATE MOD INC/ DISP FAMS,07/01/1984,2024-06-01,60,BRESLYN APARTMENTS,4640 WALNUT ST,PHILADELPHIA,PA,19104,,,,,,,,,,,,,,60,,Terminated Mortgage,,,,,OMI
1816,1083204,881145100,800018251,3435297,1083204,d5c3e81a-3fc8-e911-a021-005056ba3ab9,Inactive,HUD Insured,223(A)(7)/221(D)(4) MKT REFI/ MODERATE,11/01/2005,2025-10-01,60,BRESLYN APARTMENTS,4640 WALNUT ST,PHILADELPHIA,PA,19104,,,,,,,,,,,,,,60,,Terminated Mortgage,,,,,REJ
1817,1083204,881145100,800018251,PA26H084116,1083204,1e904059-cdff-e611-8115-74d435edc0c2,Active,Section 8,HFDA/8 SR,11/01/2015,2035-10-31,60,BRESLYN HOUSE APARTMENTS,4640 WALNUT ST,PHILADELPHIA,PA,19139,-75.21513,39.955507,Midtown Plaza Apartments Limited Partnership,PROFIT MOTIVATED,WINNRESIDENTIAL LP,Profit Motivated,,48,12,Family,1/1/1982,1/1/1982,96.8,60,3b: Request Renewal of Full Mark to Market Contract,,,,Amend Rents,20,
1818,1104501,332091500,800018729,PAA0000193,1104501,72f8a3b0-d968-e711-806a-005056ba3ab9,Inactive,LIHTC,,,,,OPPORTUNITIES TOWERS I/II,1717 W HUNTING PK AVE,PHILADELPHIA,PA,19140,-75.155593,40.015121,,,,,,,,,,,,276,,Missing from Subsequent Updates,,,,,
1819,1104501,332091500,800018729,PAA20133193,1104501,a6d7a2d0-7c2d-ed11-8b14-005056ba3ab9,Active,LIHTC,4% Tax Credit,01/01/2013,2043-01-01,276,OPPORTUNITIES TOWERS I II,1717 W HUNTING PARK AVE,PHILADELPHIA,PA,19140,-75.155593,40.015121,LEON H SULLIVAN HSNG OPPORTUNITIES CORP,,,,276,0,0,Elderly or disabled,,,,276,,,Acquisition and Rehab,,,,
1820,1104501,332091500,800018729,PA26T831012,1104501,4a0aac46-6e50-ed11-bb01-005056ba3ab9,Active,Section 8,202/8 NC,08/22/2012,2032-08-21,125,OPPORTUNITIES FOR AGING,1717 W HUNTING PARK AVE,PHILADELPHIA,PA,19140,-75.155655,40.015268,"Opportunities Towers I & II, Limited Partnership",PROFIT MOTIVATED,COMMUNITY REALTY MANAGEMENT INC,Profit Motivated,125,0,0,Elderly,1/1/1980,1/1/1980,101.59,276,4: Request Renewal for Projects Exempt from OAHP,,,,Amend Rents,21,
1821,1104501,332091500,800018729,PA26T784004,1104501,4e0aac46-6e50-ed11-bb01-005056ba3ab9,Active,Section 8,202/8 NC,07/17/2012,2032-07-16,150,OPPORTUNITIES FOR AGING,1717 W HUNTING PARK AVE,PHILADELPHIA,PA,19140,-75.155655,40.015268,"Opportunities Towers I & II, Limited Partnership",PROFIT MOTIVATED,COMMUNITY REALTY MANAGEMENT INC,Profit Motivated,150,0,0,Elderly,1/1/1980,1/1/1980,87.43,276,4: Request Renewal for Projects Exempt from OAHP,,,,Amend Rents,24,
1822,1084552,888058620,800244136,3435320,1084552,e77b3373-dc68-e711-806a-005056ba3ab9,Active,HUD Insured,221(D)(4) MKT RATE MOD INC/ DISP FAMS,11/01/2018,2058-10-01,470,COURTYARD AT RIVERVIEW PRESERVATION,1021 S 4TH ST,PHILADELPHIA,PA,19147,-75.150248,39.93585,"ORIX REAL ESTATE CAPITAL, LLC",,MICHAELS MANAGEMENT AFFORDABLE LLC/FORMERLY INTERSTATE REALTY MANAGEMENT COMPANY,,,,,Family,,,,470,,,,29370424.66,,,OMI
1823,1084552,888058620,800244136,PAA20172007,1084552,9f7a8c37-e1fa-eb11-83c6-005056ba3ab9,Inactive,LIHTC,,01/01/2017,2047-01-01,457,COURTYARD PRESERVATION,1021 S 4TH ST,PHILADELPHIA,PA,19147,-75.150245,39.935855,,,,,120,163,187,Mixed,,,,470,,Missing from Subsequent Updates,Acquisition and Rehab,,,,
1824,1084552,888058620,800244136,,1084552,a6036e0c-e3dc-ea11-8ab3-005056ba3ab9,Active,Project Based Vouchers,Project Based Vouchers,,,163,,1021 S 4TH ST,PHILADELPHIA,PA,19147,,,,,,,,,,,,,,163,,,,,,,
1825,1084552,888058620,800244136,PAA2020001,1084552,9ed7a2d0-7c2d-ed11-8b14-005056ba3ab9,Active,LIHTC,4% and 9% Tax Credit,01/01/2020,2055-01-01,457,COURTYARD PRESERVATION,1021 S 4TH ST,PHILADELPHIA,PA,19147,-75.150245,39.935855,,,,,120,163,187,Mixed,,,,470,,,Acquisition and Rehab,,,,
1826,1084552,888058620,800244136,PA002000121,1084552,1f9d7df4-cdff-e611-8115-74d435edc0c2,Inactive,Public Housing,Public Housing,03/31/2001,,470,SOUTHWARK PLAZA MIXED FINANCE,1021 S 4TH ST,PHILADELPHIA,PA,19147,-75.150247,39.935856,PHILADELPHIA HOUSING AUTHORITY,Public Entity,PHILADELPHIA HOUSING AUTHORITY,Public Entity,,,,,1/1/1998,1/1/2000,,470,,Missing from Subsequent Updates,,,,,
1827,1006219,886651700,800018753,PA26H084089,1006219,0074b403-cb68-e711-806a-005056ba3ab9,Active,Section 8,HFDA/8 NC,09/05/2014,2034-09-04,156,PARK TOWER,4001 CONSHOHOCKEN AVE,PHILADELPHIA,PA,19131,-75.211838,40.002198,Park Preservation Limited Partnership,PROFIT MOTIVATED,BEACON RESIDENTIAL MANAGEMENT LP,Profit Motivated,156,0,0,Elderly,1/1/1980,1/1/1980,128.43,157,1b: Discretionary Authority Eligibility Mark-Up-To-Market,,,,Amend Rents,16,
